Timestamp,Equipment Name,Water Consumed (Liters),Energy Consumed (kWh),
11/03/2026 08:00,Cooling Tower A (Torre Enfriamiento),810.7,67.3,
11/03/2026 08:00,Cooling Tower B (Torre Enfriamiento),616.2,91.7,
11/03/2026 08:00,HVAC Chiller Unit 1 (Enfriadora),0,387.8,
11/03/2026 08:00,HVAC Chiller Unit 2 (Enfriadora),0,343.8,
11/03/2026 08:00,Industrial Washer A (Lavandería),261.6,21,
11/03/2026 08:00,Industrial Washer B (Lavandería),400.9,20.4,
11/03/2026 08:00,Tunnel Dishwasher (Cocina),141,22.5,
11/03/2026 08:00,Pool Pump & Heater System,20.1,54,
11/03/2026 08:00,Main Electric Boiler (Caldera),19.2,199.6,
11/03/2026 09:00,Cooling Tower A (Torre Enfriamiento),574.4,62.5,
11/03/2026 09:00,Cooling Tower B (Torre Enfriamiento),521.8,64.3,
11/03/2026 09:00,HVAC Chiller Unit 1 (Enfriadora),0,199.5,
11/03/2026 09:00,HVAC Chiller Unit 2 (Enfriadora),0,259.5,
11/03/2026 09:00,Industrial Washer A (Lavandería),163.1,17.3,
11/03/2026 09:00,Industrial Washer B (Lavandería),360.1,13.1,
11/03/2026 09:00,Tunnel Dishwasher (Cocina),210.5,32.6,
11/03/2026 09:00,Pool Pump & Heater System,0,42.5,
11/03/2026 09:00,Main Electric Boiler (Caldera),5.1,144.7,
11/03/2026 10:00,Cooling Tower A (Torre Enfriamiento),1461.8,94.6,
11/03/2026 10:00,Cooling Tower B (Torre Enfriamiento),1148.5,114.1,
11/03/2026 10:00,HVAC Chiller Unit 1 (Enfriadora),0,327.5,
11/03/2026 10:00,HVAC Chiller Unit 2 (Enfriadora),0,299.9,
11/03/2026 10:00,Industrial Washer A (Lavandería),560.5,15.5,
11/03/2026 10:00,Industrial Washer B (Lavandería),551.5,24.1,
11/03/2026 10:00,Tunnel Dishwasher (Cocina),313.9,41.8,
11/03/2026 10:00,Pool Pump & Heater System,37.5,68.8,
11/03/2026 10:00,Main Electric Boiler (Caldera),60.6,225.1,
11/03/2026 11:00,Cooling Tower A (Torre Enfriamiento),918.9,79,
11/03/2026 11:00,Cooling Tower B (Torre Enfriamiento),714.3,115.9,
11/03/2026 11:00,HVAC Chiller Unit 1 (Enfriadora),0,378.3,
11/03/2026 11:00,HVAC Chiller Unit 2 (Enfriadora),0,408.9,
11/03/2026 11:00,Industrial Washer A (Lavandería),408.1,19.8,
11/03/2026 11:00,Industrial Washer B (Lavandería),401.4,23.8,
11/03/2026 11:00,Tunnel Dishwasher (Cocina),243.9,51,
11/03/2026 11:00,Pool Pump & Heater System,35.8,98.7,
11/03/2026 11:00,Main Electric Boiler (Caldera),63.1,143.6,
11/03/2026 12:00,Cooling Tower A (Torre Enfriamiento),750.9,95.8,
11/03/2026 12:00,Cooling Tower B (Torre Enfriamiento),679.3,109,
11/03/2026 12:00,HVAC Chiller Unit 1 (Enfriadora),0,385.9,
11/03/2026 12:00,HVAC Chiller Unit 2 (Enfriadora),0,358,
11/03/2026 12:00,Industrial Washer A (Lavandería),345,37.4,
11/03/2026 12:00,Industrial Washer B (Lavandería),386.3,25.3,
11/03/2026 12:00,Tunnel Dishwasher (Cocina),222.3,71.6,
11/03/2026 12:00,Pool Pump & Heater System,34.6,55.7,
11/03/2026 12:00,Main Electric Boiler (Caldera),64.8,244.2,
11/03/2026 13:00,Cooling Tower A (Torre Enfriamiento),787.1,99.6,
11/03/2026 13:00,Cooling Tower B (Torre Enfriamiento),1330.7,90.9,
11/03/2026 13:00,HVAC Chiller Unit 1 (Enfriadora),0,409.6,
11/03/2026 13:00,HVAC Chiller Unit 2 (Enfriadora),0,329.1,
11/03/2026 13:00,Industrial Washer A (Lavandería),467.9,26.7,
11/03/2026 13:00,Industrial Washer B (Lavandería),430.2,33.8,
11/03/2026 13:00,Tunnel Dishwasher (Cocina),249,42.1,
11/03/2026 13:00,Pool Pump & Heater System,11.4,70.5,
11/03/2026 13:00,Main Electric Boiler (Caldera),71.2,195.4,
11/03/2026 14:00,Cooling Tower A (Torre Enfriamiento),1028,96,
11/03/2026 14:00,Cooling Tower B (Torre Enfriamiento),403.2,117.2,
11/03/2026 14:00,HVAC Chiller Unit 1 (Enfriadora),0,341.3,
11/03/2026 14:00,HVAC Chiller Unit 2 (Enfriadora),0,430,
11/03/2026 14:00,Industrial Washer A (Lavandería),562.4,27.6,
11/03/2026 14:00,Industrial Washer B (Lavandería),565,27.7,
11/03/2026 14:00,Tunnel Dishwasher (Cocina),306.3,24.4,
11/03/2026 14:00,Pool Pump & Heater System,34.9,47.5,
11/03/2026 14:00,Main Electric Boiler (Caldera),38.6,217.5,
11/03/2026 15:00,Cooling Tower A (Torre Enfriamiento),1018.3,110,
11/03/2026 15:00,Cooling Tower B (Torre Enfriamiento),1178.8,119.9,
11/03/2026 15:00,HVAC Chiller Unit 1 (Enfriadora),0,437,
11/03/2026 15:00,HVAC Chiller Unit 2 (Enfriadora),0,433.1,
11/03/2026 15:00,Industrial Washer A (Lavandería),427.7,28,
11/03/2026 15:00,Industrial Washer B (Lavandería),536.8,24.1,
11/03/2026 15:00,Tunnel Dishwasher (Cocina),371.1,37.7,
11/03/2026 15:00,Pool Pump & Heater System,40.7,78.2,
11/03/2026 15:00,Main Electric Boiler (Caldera),77.5,287.5,
11/03/2026 16:00,Cooling Tower A (Torre Enfriamiento),1226.3,100.9,
11/03/2026 16:00,Cooling Tower B (Torre Enfriamiento),1205.8,111.4,
11/03/2026 16:00,HVAC Chiller Unit 1 (Enfriadora),0,376.5,
11/03/2026 16:00,HVAC Chiller Unit 2 (Enfriadora),0,347.4,
11/03/2026 16:00,Industrial Washer A (Lavandería),355.7,25.2,
11/03/2026 16:00,Industrial Washer B (Lavandería),445.8,23.4,
11/03/2026 16:00,Tunnel Dishwasher (Cocina),270.8,18.5,
11/03/2026 16:00,Pool Pump & Heater System,41.9,81.4,
11/03/2026 16:00,Main Electric Boiler (Caldera),61.6,182.8,
11/03/2026 17:00,Cooling Tower A (Torre Enfriamiento),1122.8,101.3,
11/03/2026 17:00,Cooling Tower B (Torre Enfriamiento),870.1,108.4,
11/03/2026 17:00,HVAC Chiller Unit 1 (Enfriadora),0,422.7,
11/03/2026 17:00,HVAC Chiller Unit 2 (Enfriadora),0,370.2,
11/03/2026 17:00,Industrial Washer A (Lavandería),594.2,20.9,
11/03/2026 17:00,Industrial Washer B (Lavandería),465.5,28.1,
11/03/2026 17:00,Tunnel Dishwasher (Cocina),273.1,38.6,
11/03/2026 17:00,Pool Pump & Heater System,33.2,55,
11/03/2026 17:00,Main Electric Boiler (Caldera),78.4,196.4,
11/03/2026 18:00,Cooling Tower A (Torre Enfriamiento),1039.1,125.9,
11/03/2026 18:00,Cooling Tower B (Torre Enfriamiento),1133.4,104.8,
11/03/2026 18:00,HVAC Chiller Unit 1 (Enfriadora),0,401.7,
11/03/2026 18:00,HVAC Chiller Unit 2 (Enfriadora),0,417.1,
11/03/2026 18:00,Industrial Washer A (Lavandería),522.1,37.5,
11/03/2026 18:00,Industrial Washer B (Lavandería),569.5,26.1,
11/03/2026 18:00,Tunnel Dishwasher (Cocina),297.5,51.2,
11/03/2026 18:00,Pool Pump & Heater System,50.6,40.8,
11/03/2026 18:00,Main Electric Boiler (Caldera),59.8,255.7,
11/03/2026 19:00,Cooling Tower A (Torre Enfriamiento),1102.8,90.4,
11/03/2026 19:00,Cooling Tower B (Torre Enfriamiento),1150.9,93.7,
11/03/2026 19:00,HVAC Chiller Unit 1 (Enfriadora),0,378.1,
11/03/2026 19:00,HVAC Chiller Unit 2 (Enfriadora),0,436.3,
11/03/2026 19:00,Industrial Washer A (Lavandería),611.5,33,
11/03/2026 19:00,Industrial Washer B (Lavandería),402,23.8,
11/03/2026 19:00,Tunnel Dishwasher (Cocina),303.7,33.2,
11/03/2026 19:00,Pool Pump & Heater System,51.5,28.2,
11/03/2026 19:00,Main Electric Boiler (Caldera),45.1,217.6,
11/03/2026 20:00,Cooling Tower A (Torre Enfriamiento),1193.3,66.5,
11/03/2026 20:00,Cooling Tower B (Torre Enfriamiento),995.1,110.3,
11/03/2026 20:00,HVAC Chiller Unit 1 (Enfriadora),0,350.4,
11/03/2026 20:00,HVAC Chiller Unit 2 (Enfriadora),0,401.9,
11/03/2026 20:00,Industrial Washer A (Lavandería),494.5,34.3,
11/03/2026 20:00,Industrial Washer B (Lavandería),782.4,26.7,
11/03/2026 20:00,Tunnel Dishwasher (Cocina),320.7,31.1,
11/03/2026 20:00,Pool Pump & Heater System,36.8,62.3,
11/03/2026 20:00,Main Electric Boiler (Caldera),70.6,180,
11/03/2026 21:00,Cooling Tower A (Torre Enfriamiento),1146.4,96,
11/03/2026 21:00,Cooling Tower B (Torre Enfriamiento),1235.5,110.9,
11/03/2026 21:00,HVAC Chiller Unit 1 (Enfriadora),0,450.9,
11/03/2026 21:00,HVAC Chiller Unit 2 (Enfriadora),0,428.6,
11/03/2026 21:00,Industrial Washer A (Lavandería),532.2,25,
11/03/2026 21:00,Industrial Washer B (Lavandería),500.2,31.4,
11/03/2026 21:00,Tunnel Dishwasher (Cocina),275.5,50.9,
11/03/2026 21:00,Pool Pump & Heater System,45.2,67.1,
11/03/2026 21:00,Main Electric Boiler (Caldera),85.6,228.9,
11/03/2026 22:00,Cooling Tower A (Torre Enfriamiento),873,97.5,
11/03/2026 22:00,Cooling Tower B (Torre Enfriamiento),860.7,98.7,
11/03/2026 22:00,HVAC Chiller Unit 1 (Enfriadora),0,420.1,
11/03/2026 22:00,HVAC Chiller Unit 2 (Enfriadora),0,363.4,
11/03/2026 22:00,Industrial Washer A (Lavandería),437,17,
11/03/2026 22:00,Industrial Washer B (Lavandería),493.3,20.3,
11/03/2026 22:00,Tunnel Dishwasher (Cocina),239.9,28.3,
11/03/2026 22:00,Pool Pump & Heater System,29.7,98,
11/03/2026 22:00,Main Electric Boiler (Caldera),59.2,193.5,
11/03/2026 23:00,Cooling Tower A (Torre Enfriamiento),563.8,64.7,
11/03/2026 23:00,Cooling Tower B (Torre Enfriamiento),604,61.7,
11/03/2026 23:00,HVAC Chiller Unit 1 (Enfriadora),0,294.2,
11/03/2026 23:00,HVAC Chiller Unit 2 (Enfriadora),0,252.7,
11/03/2026 23:00,Industrial Washer A (Lavandería),257.7,21.3,
11/03/2026 23:00,Industrial Washer B (Lavandería),253.5,13.4,
11/03/2026 23:00,Tunnel Dishwasher (Cocina),238.1,19.6,
11/03/2026 23:00,Pool Pump & Heater System,5.3,53.3,
11/03/2026 23:00,Main Electric Boiler (Caldera),34.9,148.8,
12/03/2026 00:00,Cooling Tower A (Torre Enfriamiento),455.3,42.4,
12/03/2026 00:00,Cooling Tower B (Torre Enfriamiento),397,47,
12/03/2026 00:00,HVAC Chiller Unit 1 (Enfriadora),0,195.3,
12/03/2026 00:00,HVAC Chiller Unit 2 (Enfriadora),0,209.6,
12/03/2026 00:00,Industrial Washer A (Lavandería),25.7,1.3,
12/03/2026 00:00,Industrial Washer B (Lavandería),25.8,1.4,
12/03/2026 00:00,Tunnel Dishwasher (Cocina),12.6,1.8,
12/03/2026 00:00,Pool Pump & Heater System,13.8,38.7,
12/03/2026 00:00,Main Electric Boiler (Caldera),27.4,84.5,
12/03/2026 01:00,Cooling Tower A (Torre Enfriamiento),304,58.7,
12/03/2026 01:00,Cooling Tower B (Torre Enfriamiento),438.5,48.8,
12/03/2026 01:00,HVAC Chiller Unit 1 (Enfriadora),0,207.2,
12/03/2026 01:00,HVAC Chiller Unit 2 (Enfriadora),0,209.2,
12/03/2026 01:00,Industrial Washer A (Lavandería),34.8,1,
12/03/2026 01:00,Industrial Washer B (Lavandería),27.6,1.4,
12/03/2026 01:00,Tunnel Dishwasher (Cocina),13.9,2.4,
12/03/2026 01:00,Pool Pump & Heater System,22.5,22.5,
12/03/2026 01:00,Main Electric Boiler (Caldera),43.7,87.8,
12/03/2026 02:00,Cooling Tower A (Torre Enfriamiento),334.1,31.1,
12/03/2026 02:00,Cooling Tower B (Torre Enfriamiento),429.4,41.6,
12/03/2026 02:00,HVAC Chiller Unit 1 (Enfriadora),0,124.8,
12/03/2026 02:00,HVAC Chiller Unit 2 (Enfriadora),0,144.4,
12/03/2026 02:00,Industrial Washer A (Lavandería),23.9,1,
12/03/2026 02:00,Industrial Washer B (Lavandería),23.3,0.8,
12/03/2026 02:00,Tunnel Dishwasher (Cocina),7.2,1.5,
12/03/2026 02:00,Pool Pump & Heater System,6.6,26.4,
12/03/2026 02:00,Main Electric Boiler (Caldera),21.3,75.5,
12/03/2026 03:00,Cooling Tower A (Torre Enfriamiento),428.6,42.1,
12/03/2026 03:00,Cooling Tower B (Torre Enfriamiento),337.5,49,
12/03/2026 03:00,HVAC Chiller Unit 1 (Enfriadora),0,179.7,
12/03/2026 03:00,HVAC Chiller Unit 2 (Enfriadora),0,186.8,
12/03/2026 03:00,Industrial Washer A (Lavandería),26.8,0.8,
12/03/2026 03:00,Industrial Washer B (Lavandería),15.1,0.8,
12/03/2026 03:00,Tunnel Dishwasher (Cocina),9.1,1.7,
12/03/2026 03:00,Pool Pump & Heater System,10.9,41,
12/03/2026 03:00,Main Electric Boiler (Caldera),35.3,89.9,
12/03/2026 04:00,Cooling Tower A (Torre Enfriamiento),253.2,44.2,
12/03/2026 04:00,Cooling Tower B (Torre Enfriamiento),338.5,41.9,
12/03/2026 04:00,HVAC Chiller Unit 1 (Enfriadora),0,193.6,
12/03/2026 04:00,HVAC Chiller Unit 2 (Enfriadora),0,141,
12/03/2026 04:00,Industrial Washer A (Lavandería),29.1,1.4,
12/03/2026 04:00,Industrial Washer B (Lavandería),21.8,0.9,
12/03/2026 04:00,Tunnel Dishwasher (Cocina),11.3,1.5,
12/03/2026 04:00,Pool Pump & Heater System,8.3,35.9,
12/03/2026 04:00,Main Electric Boiler (Caldera),20.7,91.5,
12/03/2026 05:00,Cooling Tower A (Torre Enfriamiento),223.1,25.6,
12/03/2026 05:00,Cooling Tower B (Torre Enfriamiento),237.4,33.2,
12/03/2026 05:00,HVAC Chiller Unit 1 (Enfriadora),0,105.7,
12/03/2026 05:00,HVAC Chiller Unit 2 (Enfriadora),0,115.6,
12/03/2026 05:00,Industrial Washer A (Lavandería),19.6,0.8,
12/03/2026 05:00,Industrial Washer B (Lavandería),16.2,0.9,
12/03/2026 05:00,Tunnel Dishwasher (Cocina),9.7,1.1,
12/03/2026 05:00,Pool Pump & Heater System,11.7,13.1,
12/03/2026 05:00,Main Electric Boiler (Caldera),12.3,58.6,
12/03/2026 06:00,Cooling Tower A (Torre Enfriamiento),493.5,76.5,
12/03/2026 06:00,Cooling Tower B (Torre Enfriamiento),829.1,60,
12/03/2026 06:00,HVAC Chiller Unit 1 (Enfriadora),0,298.9,
12/03/2026 06:00,HVAC Chiller Unit 2 (Enfriadora),0,297.8,
12/03/2026 06:00,Industrial Washer A (Lavandería),337.8,26.1,
12/03/2026 06:00,Industrial Washer B (Lavandería),330.2,12.7,
12/03/2026 06:00,Tunnel Dishwasher (Cocina),201.3,38.5,
12/03/2026 06:00,Pool Pump & Heater System,22.2,37.1,
12/03/2026 06:00,Main Electric Boiler (Caldera),49.8,174,
12/03/2026 07:00,Cooling Tower A (Torre Enfriamiento),556.8,84.1,
12/03/2026 07:00,Cooling Tower B (Torre Enfriamiento),749.9,81.5,
12/03/2026 07:00,HVAC Chiller Unit 1 (Enfriadora),0,353,
12/03/2026 07:00,HVAC Chiller Unit 2 (Enfriadora),0,315.3,
12/03/2026 07:00,Industrial Washer A (Lavandería),555.9,30.7,
12/03/2026 07:00,Industrial Washer B (Lavandería),504.4,19.9,
12/03/2026 07:00,Tunnel Dishwasher (Cocina),200.2,35.4,
12/03/2026 07:00,Pool Pump & Heater System,28.3,50.4,
12/03/2026 07:00,Main Electric Boiler (Caldera),32.1,197.1,
12/03/2026 08:00,Cooling Tower A (Torre Enfriamiento),901.8,74.8,
12/03/2026 08:00,Cooling Tower B (Torre Enfriamiento),963.7,105.7,
12/03/2026 08:00,HVAC Chiller Unit 1 (Enfriadora),0,311.2,
12/03/2026 08:00,HVAC Chiller Unit 2 (Enfriadora),0,302.1,
12/03/2026 08:00,Industrial Washer A (Lavandería),509.6,21.8,
12/03/2026 08:00,Industrial Washer B (Lavandería),498.2,18.5,
12/03/2026 08:00,Tunnel Dishwasher (Cocina),309.1,31.3,
12/03/2026 08:00,Pool Pump & Heater System,32,71.8,
12/03/2026 08:00,Main Electric Boiler (Caldera),55.4,222.9,
12/03/2026 09:00,Cooling Tower A (Torre Enfriamiento),693.9,70.5,
12/03/2026 09:00,Cooling Tower B (Torre Enfriamiento),589.9,86.2,
12/03/2026 09:00,HVAC Chiller Unit 1 (Enfriadora),0,308.8,
12/03/2026 09:00,HVAC Chiller Unit 2 (Enfriadora),0,302.1,
12/03/2026 09:00,Industrial Washer A (Lavandería),338.6,24.1,
12/03/2026 09:00,Industrial Washer B (Lavandería),404,16,
12/03/2026 09:00,Tunnel Dishwasher (Cocina),148.2,32.8,
12/03/2026 09:00,Pool Pump & Heater System,11.8,51.5,
12/03/2026 09:00,Main Electric Boiler (Caldera),35.8,195.7,
12/03/2026 10:00,Cooling Tower A (Torre Enfriamiento),1214.6,101,
12/03/2026 10:00,Cooling Tower B (Torre Enfriamiento),924.8,83.7,
12/03/2026 10:00,HVAC Chiller Unit 1 (Enfriadora),0,400.4,
12/03/2026 10:00,HVAC Chiller Unit 2 (Enfriadora),0,433.9,
12/03/2026 10:00,Industrial Washer A (Lavandería),572.6,35.1,
12/03/2026 10:00,Industrial Washer B (Lavandería),641.7,27.6,
12/03/2026 10:00,Tunnel Dishwasher (Cocina),316.8,54.9,
12/03/2026 10:00,Pool Pump & Heater System,40.4,57.7,
12/03/2026 10:00,Main Electric Boiler (Caldera),52.7,170.1,
12/03/2026 11:00,Cooling Tower A (Torre Enfriamiento),1077.7,89.4,
12/03/2026 11:00,Cooling Tower B (Torre Enfriamiento),811.7,110.4,
12/03/2026 11:00,HVAC Chiller Unit 1 (Enfriadora),0,342.4,
12/03/2026 11:00,HVAC Chiller Unit 2 (Enfriadora),0,319.8,
12/03/2026 11:00,Industrial Washer A (Lavandería),518.4,26.5,
12/03/2026 11:00,Industrial Washer B (Lavandería),358.9,27,
12/03/2026 11:00,Tunnel Dishwasher (Cocina),300.1,35.3,
12/03/2026 11:00,Pool Pump & Heater System,29.8,73.7,
12/03/2026 11:00,Main Electric Boiler (Caldera),74.5,210.4,
12/03/2026 12:00,Cooling Tower A (Torre Enfriamiento),999.8,121.4,
12/03/2026 12:00,Cooling Tower B (Torre Enfriamiento),995.2,119.9,
12/03/2026 12:00,HVAC Chiller Unit 1 (Enfriadora),0,457.9,
12/03/2026 12:00,HVAC Chiller Unit 2 (Enfriadora),0,379.3,
12/03/2026 12:00,Industrial Washer A (Lavandería),667.8,31.6,
12/03/2026 12:00,Industrial Washer B (Lavandería),607.1,20.7,
12/03/2026 12:00,Tunnel Dishwasher (Cocina),314.6,38.6,
12/03/2026 12:00,Pool Pump & Heater System,26.5,99.9,
12/03/2026 12:00,Main Electric Boiler (Caldera),65.2,191.7,
12/03/2026 13:00,Cooling Tower A (Torre Enfriamiento),784.6,96,
12/03/2026 13:00,Cooling Tower B (Torre Enfriamiento),1203.2,127.4,
12/03/2026 13:00,HVAC Chiller Unit 1 (Enfriadora),0,438.5,
12/03/2026 13:00,HVAC Chiller Unit 2 (Enfriadora),0,548.7,
12/03/2026 13:00,Industrial Washer A (Lavandería),644.9,29.7,
12/03/2026 13:00,Industrial Washer B (Lavandería),448.5,22.6,
12/03/2026 13:00,Tunnel Dishwasher (Cocina),333.5,38.9,
12/03/2026 13:00,Pool Pump & Heater System,58.4,102.5,
12/03/2026 13:00,Main Electric Boiler (Caldera),74.4,205.8,
12/03/2026 14:00,Cooling Tower A (Torre Enfriamiento),1196.3,97.8,
12/03/2026 14:00,Cooling Tower B (Torre Enfriamiento),1288.5,100,
12/03/2026 14:00,HVAC Chiller Unit 1 (Enfriadora),0,433.4,
12/03/2026 14:00,HVAC Chiller Unit 2 (Enfriadora),0,393.4,
12/03/2026 14:00,Industrial Washer A (Lavandería),507.9,20.2,
12/03/2026 14:00,Industrial Washer B (Lavandería),334.6,32.8,
12/03/2026 14:00,Tunnel Dishwasher (Cocina),196.8,45.5,
12/03/2026 14:00,Pool Pump & Heater System,20.9,58.1,
12/03/2026 14:00,Main Electric Boiler (Caldera),74.1,251.9,
12/03/2026 15:00,Cooling Tower A (Torre Enfriamiento),1247.9,104.9,
12/03/2026 15:00,Cooling Tower B (Torre Enfriamiento),757.2,105.9,
12/03/2026 15:00,HVAC Chiller Unit 1 (Enfriadora),0,461.4,
12/03/2026 15:00,HVAC Chiller Unit 2 (Enfriadora),0,400.6,
12/03/2026 15:00,Industrial Washer A (Lavandería),567.7,36.1,
12/03/2026 15:00,Industrial Washer B (Lavandería),508.9,22.9,
12/03/2026 15:00,Tunnel Dishwasher (Cocina),295.5,58.2,
12/03/2026 15:00,Pool Pump & Heater System,58.9,37.3,
12/03/2026 15:00,Main Electric Boiler (Caldera),83.4,260.8,
12/03/2026 16:00,Cooling Tower A (Torre Enfriamiento),916.7,106.7,
12/03/2026 16:00,Cooling Tower B (Torre Enfriamiento),741.4,84.7,
12/03/2026 16:00,HVAC Chiller Unit 1 (Enfriadora),0,447.2,
12/03/2026 16:00,HVAC Chiller Unit 2 (Enfriadora),0,306.2,
12/03/2026 16:00,Industrial Washer A (Lavandería),497.7,27.1,
12/03/2026 16:00,Industrial Washer B (Lavandería),523.1,24.6,
12/03/2026 16:00,Tunnel Dishwasher (Cocina),265.9,34.9,
12/03/2026 16:00,Pool Pump & Heater System,21.9,62.8,
12/03/2026 16:00,Main Electric Boiler (Caldera),73.7,209.1,
12/03/2026 17:00,Cooling Tower A (Torre Enfriamiento),804.1,116.1,
12/03/2026 17:00,Cooling Tower B (Torre Enfriamiento),1030.4,110.3,
12/03/2026 17:00,HVAC Chiller Unit 1 (Enfriadora),0,324.7,
12/03/2026 17:00,HVAC Chiller Unit 2 (Enfriadora),0,317.8,
12/03/2026 17:00,Industrial Washer A (Lavandería),547.8,34.4,
12/03/2026 17:00,Industrial Washer B (Lavandería),438.7,34,
12/03/2026 17:00,Tunnel Dishwasher (Cocina),340.3,32.9,
12/03/2026 17:00,Pool Pump & Heater System,36,115.3,
12/03/2026 17:00,Main Electric Boiler (Caldera),37.2,256.2,
12/03/2026 18:00,Cooling Tower A (Torre Enfriamiento),825.7,84.4,
12/03/2026 18:00,Cooling Tower B (Torre Enfriamiento),1129.7,130.2,
12/03/2026 18:00,HVAC Chiller Unit 1 (Enfriadora),0,476.6,
12/03/2026 18:00,HVAC Chiller Unit 2 (Enfriadora),0,425.3,
12/03/2026 18:00,Industrial Washer A (Lavandería),678.4,49.2,
12/03/2026 18:00,Industrial Washer B (Lavandería),442.8,15.2,
12/03/2026 18:00,Tunnel Dishwasher (Cocina),330.7,54.1,
12/03/2026 18:00,Pool Pump & Heater System,18,89.8,
12/03/2026 18:00,Main Electric Boiler (Caldera),55.6,260.1,
12/03/2026 19:00,Cooling Tower A (Torre Enfriamiento),719.5,78.1,
12/03/2026 19:00,Cooling Tower B (Torre Enfriamiento),1017.8,76.7,
12/03/2026 19:00,HVAC Chiller Unit 1 (Enfriadora),0,386.5,
12/03/2026 19:00,HVAC Chiller Unit 2 (Enfriadora),0,301.5,
12/03/2026 19:00,Industrial Washer A (Lavandería),524.1,25.5,
12/03/2026 19:00,Industrial Washer B (Lavandería),528.3,27,
12/03/2026 19:00,Tunnel Dishwasher (Cocina),326.9,47.4,
12/03/2026 19:00,Pool Pump & Heater System,31.9,43.3,
12/03/2026 19:00,Main Electric Boiler (Caldera),34.8,139.6,
12/03/2026 20:00,Cooling Tower A (Torre Enfriamiento),866.8,88,
12/03/2026 20:00,Cooling Tower B (Torre Enfriamiento),920.2,96.6,
12/03/2026 20:00,HVAC Chiller Unit 1 (Enfriadora),0,402.7,
12/03/2026 20:00,HVAC Chiller Unit 2 (Enfriadora),0,439.1,
12/03/2026 20:00,Industrial Washer A (Lavandería),491.6,23.2,
12/03/2026 20:00,Industrial Washer B (Lavandería),468.8,24.3,
12/03/2026 20:00,Tunnel Dishwasher (Cocina),284.3,34.7,
12/03/2026 20:00,Pool Pump & Heater System,38.9,91.9,
12/03/2026 20:00,Main Electric Boiler (Caldera),35.8,247.1,
12/03/2026 21:00,Cooling Tower A (Torre Enfriamiento),873.8,106.5,
12/03/2026 21:00,Cooling Tower B (Torre Enfriamiento),851.2,111.3,
12/03/2026 21:00,HVAC Chiller Unit 1 (Enfriadora),0,446.1,
12/03/2026 21:00,HVAC Chiller Unit 2 (Enfriadora),0,340.9,
12/03/2026 21:00,Industrial Washer A (Lavandería),436.8,31.5,
12/03/2026 21:00,Industrial Washer B (Lavandería),475.9,21.2,
12/03/2026 21:00,Tunnel Dishwasher (Cocina),256.4,38,
12/03/2026 21:00,Pool Pump & Heater System,15.8,78.9,
12/03/2026 21:00,Main Electric Boiler (Caldera),47.2,128.5,
12/03/2026 22:00,Cooling Tower A (Torre Enfriamiento),401.7,81.4,
12/03/2026 22:00,Cooling Tower B (Torre Enfriamiento),1016.6,108.2,
12/03/2026 22:00,HVAC Chiller Unit 1 (Enfriadora),0,332.6,
12/03/2026 22:00,HVAC Chiller Unit 2 (Enfriadora),0,323.5,
12/03/2026 22:00,Industrial Washer A (Lavandería),400,22.6,
12/03/2026 22:00,Industrial Washer B (Lavandería),515.5,29.1,
12/03/2026 22:00,Tunnel Dishwasher (Cocina),168.8,29.1,
12/03/2026 22:00,Pool Pump & Heater System,11.6,60.7,
12/03/2026 22:00,Main Electric Boiler (Caldera),43.5,214.8,
12/03/2026 23:00,Cooling Tower A (Torre Enfriamiento),717.4,80.5,
12/03/2026 23:00,Cooling Tower B (Torre Enfriamiento),789.2,91.9,
12/03/2026 23:00,HVAC Chiller Unit 1 (Enfriadora),0,345.8,
12/03/2026 23:00,HVAC Chiller Unit 2 (Enfriadora),0,260,
12/03/2026 23:00,Industrial Washer A (Lavandería),317.4,21.5,
12/03/2026 23:00,Industrial Washer B (Lavandería),518,17.3,
12/03/2026 23:00,Tunnel Dishwasher (Cocina),222.7,28.5,
12/03/2026 23:00,Pool Pump & Heater System,22.7,58.3,
12/03/2026 23:00,Main Electric Boiler (Caldera),66,198.7,
13/03/2026 00:00,Cooling Tower A (Torre Enfriamiento),438.7,49.9,
13/03/2026 00:00,Cooling Tower B (Torre Enfriamiento),403.5,48.1,
13/03/2026 00:00,HVAC Chiller Unit 1 (Enfriadora),0,138.7,
13/03/2026 00:00,HVAC Chiller Unit 2 (Enfriadora),0,212.2,
13/03/2026 00:00,Industrial Washer A (Lavandería),22,1.7,
13/03/2026 00:00,Industrial Washer B (Lavandería),19.9,1.2,
13/03/2026 00:00,Tunnel Dishwasher (Cocina),13.6,1.6,
13/03/2026 00:00,Pool Pump & Heater System,18.7,42.5,
