Timestamp,Equipment Name,Water Consumed (Liters),Energy Consumed (kWh)
2026-03-05 22:00:00,Cooling Tower A (Torre Enfriamiento),871.7,94.8
2026-03-05 22:00:00,Cooling Tower B (Torre Enfriamiento),1050.4,118.2
2026-03-05 22:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,348.9
2026-03-05 22:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,361.0
2026-03-05 22:00:00,Industrial Washer A (Lavandería),362.7,26.5
2026-03-05 22:00:00,Industrial Washer B (Lavandería),521.6,23.2
2026-03-05 22:00:00,Tunnel Dishwasher (Cocina),381.1,40.5
2026-03-05 22:00:00,Pool Pump & Heater System,32.7,61.7
2026-03-05 22:00:00,Main Electric Boiler (Caldera),33.4,222.4
2026-03-05 23:00:00,Cooling Tower A (Torre Enfriamiento),564.0,57.9
2026-03-05 23:00:00,Cooling Tower B (Torre Enfriamiento),651.3,66.8
2026-03-05 23:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,256.8
2026-03-05 23:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,262.4
2026-03-05 23:00:00,Industrial Washer A (Lavandería),305.9,16.6
2026-03-05 23:00:00,Industrial Washer B (Lavandería),385.3,17.8
2026-03-05 23:00:00,Tunnel Dishwasher (Cocina),214.4,33.0
2026-03-05 23:00:00,Pool Pump & Heater System,26.0,54.4
2026-03-05 23:00:00,Main Electric Boiler (Caldera),19.4,151.7
2026-03-06 00:00:00,Cooling Tower A (Torre Enfriamiento),272.3,43.2
2026-03-06 00:00:00,Cooling Tower B (Torre Enfriamiento),497.0,53.1
2026-03-06 00:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,153.7
2026-03-06 00:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,193.1
2026-03-06 00:00:00,Industrial Washer A (Lavandería),28.3,1.5
2026-03-06 00:00:00,Industrial Washer B (Lavandería),23.6,1.1
2026-03-06 00:00:00,Tunnel Dishwasher (Cocina),11.9,2.2
2026-03-06 00:00:00,Pool Pump & Heater System,18.7,28.8
2026-03-06 00:00:00,Main Electric Boiler (Caldera),46.1,80.9
2026-03-06 01:00:00,Cooling Tower A (Torre Enfriamiento),188.3,24.6
2026-03-06 01:00:00,Cooling Tower B (Torre Enfriamiento),386.4,31.3
2026-03-06 01:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,103.7
2026-03-06 01:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,117.0
2026-03-06 01:00:00,Industrial Washer A (Lavandería),16.2,1.0
2026-03-06 01:00:00,Industrial Washer B (Lavandería),13.5,0.8
2026-03-06 01:00:00,Tunnel Dishwasher (Cocina),4.9,0.9
2026-03-06 01:00:00,Pool Pump & Heater System,10.4,21.3
2026-03-06 01:00:00,Main Electric Boiler (Caldera),11.9,68.1
2026-03-06 02:00:00,Cooling Tower A (Torre Enfriamiento),325.9,30.9
2026-03-06 02:00:00,Cooling Tower B (Torre Enfriamiento),272.9,39.5
2026-03-06 02:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,130.6
2026-03-06 02:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,102.8
2026-03-06 02:00:00,Industrial Washer A (Lavandería),20.1,0.9
2026-03-06 02:00:00,Industrial Washer B (Lavandería),18.0,1.0
2026-03-06 02:00:00,Tunnel Dishwasher (Cocina),10.1,0.7
2026-03-06 02:00:00,Pool Pump & Heater System,4.0,19.3
2026-03-06 02:00:00,Main Electric Boiler (Caldera),19.0,91.4
2026-03-06 03:00:00,Cooling Tower A (Torre Enfriamiento),445.0,48.6
2026-03-06 03:00:00,Cooling Tower B (Torre Enfriamiento),747.7,58.4
2026-03-06 03:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,209.8
2026-03-06 03:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,166.9
2026-03-06 03:00:00,Industrial Washer A (Lavandería),25.4,1.2
2026-03-06 03:00:00,Industrial Washer B (Lavandería),26.5,1.2
2026-03-06 03:00:00,Tunnel Dishwasher (Cocina),10.7,2.0
2026-03-06 03:00:00,Pool Pump & Heater System,11.8,34.2
2026-03-06 03:00:00,Main Electric Boiler (Caldera),20.4,110.4
2026-03-06 04:00:00,Cooling Tower A (Torre Enfriamiento),362.9,38.8
2026-03-06 04:00:00,Cooling Tower B (Torre Enfriamiento),424.4,41.3
2026-03-06 04:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,186.7
2026-03-06 04:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,188.5
2026-03-06 04:00:00,Industrial Washer A (Lavandería),18.4,1.3
2026-03-06 04:00:00,Industrial Washer B (Lavandería),25.5,1.1
2026-03-06 04:00:00,Tunnel Dishwasher (Cocina),12.6,0.9
2026-03-06 04:00:00,Pool Pump & Heater System,10.8,23.7
2026-03-06 04:00:00,Main Electric Boiler (Caldera),31.2,78.5
2026-03-06 05:00:00,Cooling Tower A (Torre Enfriamiento),641.9,45.3
2026-03-06 05:00:00,Cooling Tower B (Torre Enfriamiento),621.1,54.2
2026-03-06 05:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,184.1
2026-03-06 05:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,213.8
2026-03-06 05:00:00,Industrial Washer A (Lavandería),28.5,1.4
2026-03-06 05:00:00,Industrial Washer B (Lavandería),25.3,1.1
2026-03-06 05:00:00,Tunnel Dishwasher (Cocina),12.0,2.4
2026-03-06 05:00:00,Pool Pump & Heater System,16.0,33.8
2026-03-06 05:00:00,Main Electric Boiler (Caldera),31.2,119.5
2026-03-06 06:00:00,Cooling Tower A (Torre Enfriamiento),628.4,73.7
2026-03-06 06:00:00,Cooling Tower B (Torre Enfriamiento),874.4,90.0
2026-03-06 06:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,320.7
2026-03-06 06:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,317.3
2026-03-06 06:00:00,Industrial Washer A (Lavandería),438.3,25.4
2026-03-06 06:00:00,Industrial Washer B (Lavandería),302.2,26.4
2026-03-06 06:00:00,Tunnel Dishwasher (Cocina),234.6,36.3
2026-03-06 06:00:00,Pool Pump & Heater System,19.9,50.9
2026-03-06 06:00:00,Main Electric Boiler (Caldera),49.5,129.8
2026-03-06 07:00:00,Cooling Tower A (Torre Enfriamiento),643.6,54.7
2026-03-06 07:00:00,Cooling Tower B (Torre Enfriamiento),722.1,65.8
2026-03-06 07:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,368.7
2026-03-06 07:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,248.3
2026-03-06 07:00:00,Industrial Washer A (Lavandería),325.0,16.1
2026-03-06 07:00:00,Industrial Washer B (Lavandería),403.7,16.1
2026-03-06 07:00:00,Tunnel Dishwasher (Cocina),167.3,31.8
2026-03-06 07:00:00,Pool Pump & Heater System,12.7,54.3
2026-03-06 07:00:00,Main Electric Boiler (Caldera),60.0,169.8
2026-03-06 08:00:00,Cooling Tower A (Torre Enfriamiento),888.5,90.0
2026-03-06 08:00:00,Cooling Tower B (Torre Enfriamiento),815.1,90.3
2026-03-06 08:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,371.5
2026-03-06 08:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,334.4
2026-03-06 08:00:00,Industrial Washer A (Lavandería),513.4,27.6
2026-03-06 08:00:00,Industrial Washer B (Lavandería),350.4,15.8
2026-03-06 08:00:00,Tunnel Dishwasher (Cocina),236.0,24.0
2026-03-06 08:00:00,Pool Pump & Heater System,29.0,56.3
2026-03-06 08:00:00,Main Electric Boiler (Caldera),65.4,202.3
2026-03-06 09:00:00,Cooling Tower A (Torre Enfriamiento),687.0,77.0
2026-03-06 09:00:00,Cooling Tower B (Torre Enfriamiento),541.4,82.0
2026-03-06 09:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,355.9
2026-03-06 09:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,296.5
2026-03-06 09:00:00,Industrial Washer A (Lavandería),410.7,20.7
2026-03-06 09:00:00,Industrial Washer B (Lavandería),304.6,20.0
2026-03-06 09:00:00,Tunnel Dishwasher (Cocina),139.8,25.3
2026-03-06 09:00:00,Pool Pump & Heater System,9.8,39.6
2026-03-06 09:00:00,Main Electric Boiler (Caldera),47.7,172.2
2026-03-06 10:00:00,Cooling Tower A (Torre Enfriamiento),921.9,137.5
2026-03-06 10:00:00,Cooling Tower B (Torre Enfriamiento),887.7,105.2
2026-03-06 10:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,427.4
2026-03-06 10:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,369.3
2026-03-06 10:00:00,Industrial Washer A (Lavandería),526.1,28.9
2026-03-06 10:00:00,Industrial Washer B (Lavandería),455.4,35.3
2026-03-06 10:00:00,Tunnel Dishwasher (Cocina),247.7,43.8
2026-03-06 10:00:00,Pool Pump & Heater System,27.4,73.5
2026-03-06 10:00:00,Main Electric Boiler (Caldera),46.7,261.5
2026-03-06 11:00:00,Cooling Tower A (Torre Enfriamiento),1300.0,111.3
2026-03-06 11:00:00,Cooling Tower B (Torre Enfriamiento),687.4,92.6
2026-03-06 11:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,436.1
2026-03-06 11:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,374.6
2026-03-06 11:00:00,Industrial Washer A (Lavandería),262.9,39.3
2026-03-06 11:00:00,Industrial Washer B (Lavandería),586.4,29.8
2026-03-06 11:00:00,Tunnel Dishwasher (Cocina),271.7,47.5
2026-03-06 11:00:00,Pool Pump & Heater System,28.4,78.0
2026-03-06 11:00:00,Main Electric Boiler (Caldera),44.8,303.7
2026-03-06 12:00:00,Cooling Tower A (Torre Enfriamiento),881.0,98.8
2026-03-06 12:00:00,Cooling Tower B (Torre Enfriamiento),841.5,92.6
2026-03-06 12:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,401.5
2026-03-06 12:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,356.5
2026-03-06 12:00:00,Industrial Washer A (Lavandería),499.6,26.4
2026-03-06 12:00:00,Industrial Washer B (Lavandería),452.5,18.4
2026-03-06 12:00:00,Tunnel Dishwasher (Cocina),266.3,48.3
2026-03-06 12:00:00,Pool Pump & Heater System,32.9,49.4
2026-03-06 12:00:00,Main Electric Boiler (Caldera),75.0,230.5
2026-03-06 13:00:00,Cooling Tower A (Torre Enfriamiento),1111.6,118.6
2026-03-06 13:00:00,Cooling Tower B (Torre Enfriamiento),954.4,90.6
2026-03-06 13:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,433.7
2026-03-06 13:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,377.5
2026-03-06 13:00:00,Industrial Washer A (Lavandería),449.1,26.3
2026-03-06 13:00:00,Industrial Washer B (Lavandería),744.9,27.7
2026-03-06 13:00:00,Tunnel Dishwasher (Cocina),329.3,31.0
2026-03-06 13:00:00,Pool Pump & Heater System,14.2,58.6
2026-03-06 13:00:00,Main Electric Boiler (Caldera),87.9,258.0
2026-03-06 14:00:00,Cooling Tower A (Torre Enfriamiento),929.2,93.5
2026-03-06 14:00:00,Cooling Tower B (Torre Enfriamiento),1083.8,83.1
2026-03-06 14:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,390.2
2026-03-06 14:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,332.8
2026-03-06 14:00:00,Industrial Washer A (Lavandería),408.3,20.8
2026-03-06 14:00:00,Industrial Washer B (Lavandería),279.2,24.3
2026-03-06 14:00:00,Tunnel Dishwasher (Cocina),238.0,13.3
2026-03-06 14:00:00,Pool Pump & Heater System,31.0,77.9
2026-03-06 14:00:00,Main Electric Boiler (Caldera),30.6,179.9
2026-03-06 15:00:00,Cooling Tower A (Torre Enfriamiento),1180.6,96.6
2026-03-06 15:00:00,Cooling Tower B (Torre Enfriamiento),901.5,95.7
2026-03-06 15:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,316.5
2026-03-06 15:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,323.1
2026-03-06 15:00:00,Industrial Washer A (Lavandería),620.6,25.4
2026-03-06 15:00:00,Industrial Washer B (Lavandería),473.4,15.5
2026-03-06 15:00:00,Tunnel Dishwasher (Cocina),206.7,44.8
2026-03-06 15:00:00,Pool Pump & Heater System,37.9,96.9
2026-03-06 15:00:00,Main Electric Boiler (Caldera),78.7,216.8
2026-03-06 16:00:00,Cooling Tower A (Torre Enfriamiento),883.9,101.9
2026-03-06 16:00:00,Cooling Tower B (Torre Enfriamiento),1075.9,100.2
2026-03-06 16:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,394.3
2026-03-06 16:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,416.9
2026-03-06 16:00:00,Industrial Washer A (Lavandería),447.7,35.2
2026-03-06 16:00:00,Industrial Washer B (Lavandería),393.7,23.9
2026-03-06 16:00:00,Tunnel Dishwasher (Cocina),302.0,23.6
2026-03-06 16:00:00,Pool Pump & Heater System,47.0,72.0
2026-03-06 16:00:00,Main Electric Boiler (Caldera),106.8,281.6
2026-03-06 17:00:00,Cooling Tower A (Torre Enfriamiento),1425.5,103.1
2026-03-06 17:00:00,Cooling Tower B (Torre Enfriamiento),993.2,122.2
2026-03-06 17:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,406.8
2026-03-06 17:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,418.1
2026-03-06 17:00:00,Industrial Washer A (Lavandería),685.2,30.6
2026-03-06 17:00:00,Industrial Washer B (Lavandería),356.6,28.6
2026-03-06 17:00:00,Tunnel Dishwasher (Cocina),262.0,51.0
2026-03-06 17:00:00,Pool Pump & Heater System,45.0,99.9
2026-03-06 17:00:00,Main Electric Boiler (Caldera),77.5,283.3
2026-03-06 18:00:00,Cooling Tower A (Torre Enfriamiento),921.1,85.1
2026-03-06 18:00:00,Cooling Tower B (Torre Enfriamiento),906.5,140.2
2026-03-06 18:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,487.0
2026-03-06 18:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,491.3
2026-03-06 18:00:00,Industrial Washer A (Lavandería),582.3,28.8
2026-03-06 18:00:00,Industrial Washer B (Lavandería),603.9,33.6
2026-03-06 18:00:00,Tunnel Dishwasher (Cocina),279.7,36.3
2026-03-06 18:00:00,Pool Pump & Heater System,18.3,60.6
2026-03-06 18:00:00,Main Electric Boiler (Caldera),74.3,225.4
2026-03-06 19:00:00,Cooling Tower A (Torre Enfriamiento),689.9,105.5
2026-03-06 19:00:00,Cooling Tower B (Torre Enfriamiento),788.4,116.2
2026-03-06 19:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,383.6
2026-03-06 19:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,355.0
2026-03-06 19:00:00,Industrial Washer A (Lavandería),612.4,26.3
2026-03-06 19:00:00,Industrial Washer B (Lavandería),472.2,15.6
2026-03-06 19:00:00,Tunnel Dishwasher (Cocina),354.3,49.5
2026-03-06 19:00:00,Pool Pump & Heater System,35.8,44.2
2026-03-06 19:00:00,Main Electric Boiler (Caldera),81.2,214.5
2026-03-06 20:00:00,Cooling Tower A (Torre Enfriamiento),1219.2,99.3
2026-03-06 20:00:00,Cooling Tower B (Torre Enfriamiento),1155.0,95.4
2026-03-06 20:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,391.7
2026-03-06 20:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,468.4
2026-03-06 20:00:00,Industrial Washer A (Lavandería),530.2,30.6
2026-03-06 20:00:00,Industrial Washer B (Lavandería),406.5,28.1
2026-03-06 20:00:00,Tunnel Dishwasher (Cocina),341.4,48.4
2026-03-06 20:00:00,Pool Pump & Heater System,21.2,89.0
2026-03-06 20:00:00,Main Electric Boiler (Caldera),41.6,236.4
2026-03-06 21:00:00,Cooling Tower A (Torre Enfriamiento),787.9,82.8
2026-03-06 21:00:00,Cooling Tower B (Torre Enfriamiento),883.1,94.6
2026-03-06 21:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,277.4
2026-03-06 21:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,420.1
2026-03-06 21:00:00,Industrial Washer A (Lavandería),716.4,32.0
2026-03-06 21:00:00,Industrial Washer B (Lavandería),462.0,24.9
2026-03-06 21:00:00,Tunnel Dishwasher (Cocina),261.3,40.8
2026-03-06 21:00:00,Pool Pump & Heater System,33.8,54.1
2026-03-06 21:00:00,Main Electric Boiler (Caldera),85.9,177.4
2026-03-06 22:00:00,Cooling Tower A (Torre Enfriamiento),915.4,104.6
2026-03-06 22:00:00,Cooling Tower B (Torre Enfriamiento),1076.9,106.1
2026-03-06 22:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,374.9
2026-03-06 22:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,360.1
2026-03-06 22:00:00,Industrial Washer A (Lavandería),326.3,29.1
2026-03-06 22:00:00,Industrial Washer B (Lavandería),500.8,24.7
2026-03-06 22:00:00,Tunnel Dishwasher (Cocina),291.0,28.7
2026-03-06 22:00:00,Pool Pump & Heater System,30.6,56.9
2026-03-06 22:00:00,Main Electric Boiler (Caldera),67.9,227.7
2026-03-06 23:00:00,Cooling Tower A (Torre Enfriamiento),633.9,64.3
2026-03-06 23:00:00,Cooling Tower B (Torre Enfriamiento),640.9,68.3
2026-03-06 23:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,262.7
2026-03-06 23:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,283.6
2026-03-06 23:00:00,Industrial Washer A (Lavandería),518.7,17.4
2026-03-06 23:00:00,Industrial Washer B (Lavandería),323.8,17.8
2026-03-06 23:00:00,Tunnel Dishwasher (Cocina),176.3,35.8
2026-03-06 23:00:00,Pool Pump & Heater System,5.1,42.5
2026-03-06 23:00:00,Main Electric Boiler (Caldera),50.9,156.3
2026-03-07 00:00:00,Cooling Tower A (Torre Enfriamiento),426.8,37.6
2026-03-07 00:00:00,Cooling Tower B (Torre Enfriamiento),457.3,49.5
2026-03-07 00:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,167.7
2026-03-07 00:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,135.0
2026-03-07 00:00:00,Industrial Washer A (Lavandería),27.6,1.3
2026-03-07 00:00:00,Industrial Washer B (Lavandería),10.8,1.5
2026-03-07 00:00:00,Tunnel Dishwasher (Cocina),11.5,2.8
2026-03-07 00:00:00,Pool Pump & Heater System,17.1,28.9
2026-03-07 00:00:00,Main Electric Boiler (Caldera),26.8,90.6
2026-03-07 01:00:00,Cooling Tower A (Torre Enfriamiento),550.7,43.2
2026-03-07 01:00:00,Cooling Tower B (Torre Enfriamiento),452.1,43.8
2026-03-07 01:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,170.1
2026-03-07 01:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,150.5
2026-03-07 01:00:00,Industrial Washer A (Lavandería),23.0,1.1
2026-03-07 01:00:00,Industrial Washer B (Lavandería),22.9,1.1
2026-03-07 01:00:00,Tunnel Dishwasher (Cocina),13.3,2.4
2026-03-07 01:00:00,Pool Pump & Heater System,14.9,36.0
2026-03-07 01:00:00,Main Electric Boiler (Caldera),40.8,120.7
2026-03-07 02:00:00,Cooling Tower A (Torre Enfriamiento),314.2,37.7
2026-03-07 02:00:00,Cooling Tower B (Torre Enfriamiento),475.7,40.2
2026-03-07 02:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,190.5
2026-03-07 02:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,146.1
2026-03-07 02:00:00,Industrial Washer A (Lavandería),16.6,0.6
2026-03-07 02:00:00,Industrial Washer B (Lavandería),18.7,0.6
2026-03-07 02:00:00,Tunnel Dishwasher (Cocina),11.3,2.0
2026-03-07 02:00:00,Pool Pump & Heater System,12.6,26.6
2026-03-07 02:00:00,Main Electric Boiler (Caldera),27.0,93.1
2026-03-07 03:00:00,Cooling Tower A (Torre Enfriamiento),368.5,43.2
2026-03-07 03:00:00,Cooling Tower B (Torre Enfriamiento),315.6,39.2
2026-03-07 03:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,186.8
2026-03-07 03:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,140.3
2026-03-07 03:00:00,Industrial Washer A (Lavandería),19.6,1.2
2026-03-07 03:00:00,Industrial Washer B (Lavandería),15.5,0.9
2026-03-07 03:00:00,Tunnel Dishwasher (Cocina),11.5,1.6
2026-03-07 03:00:00,Pool Pump & Heater System,19.2,37.3
2026-03-07 03:00:00,Main Electric Boiler (Caldera),16.7,91.1
2026-03-07 04:00:00,Cooling Tower A (Torre Enfriamiento),544.2,49.5
2026-03-07 04:00:00,Cooling Tower B (Torre Enfriamiento),455.0,48.2
2026-03-07 04:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,182.2
2026-03-07 04:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,179.8
2026-03-07 04:00:00,Industrial Washer A (Lavandería),22.9,1.0
2026-03-07 04:00:00,Industrial Washer B (Lavandería),21.8,1.5
2026-03-07 04:00:00,Tunnel Dishwasher (Cocina),10.9,1.7
2026-03-07 04:00:00,Pool Pump & Heater System,10.9,40.1
2026-03-07 04:00:00,Main Electric Boiler (Caldera),32.4,83.9
2026-03-07 05:00:00,Cooling Tower A (Torre Enfriamiento),471.1,33.5
2026-03-07 05:00:00,Cooling Tower B (Torre Enfriamiento),461.5,38.4
2026-03-07 05:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,151.4
2026-03-07 05:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,150.4
2026-03-07 05:00:00,Industrial Washer A (Lavandería),23.7,1.4
2026-03-07 05:00:00,Industrial Washer B (Lavandería),19.3,1.0
2026-03-07 05:00:00,Tunnel Dishwasher (Cocina),12.8,1.8
2026-03-07 05:00:00,Pool Pump & Heater System,19.5,19.1
2026-03-07 05:00:00,Main Electric Boiler (Caldera),23.5,78.6
2026-03-07 06:00:00,Cooling Tower A (Torre Enfriamiento),490.3,58.7
2026-03-07 06:00:00,Cooling Tower B (Torre Enfriamiento),310.6,56.6
2026-03-07 06:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,228.3
2026-03-07 06:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,237.9
2026-03-07 06:00:00,Industrial Washer A (Lavandería),390.5,15.2
2026-03-07 06:00:00,Industrial Washer B (Lavandería),371.2,13.1
2026-03-07 06:00:00,Tunnel Dishwasher (Cocina),137.3,14.1
2026-03-07 06:00:00,Pool Pump & Heater System,25.5,43.2
2026-03-07 06:00:00,Main Electric Boiler (Caldera),41.1,143.9
2026-03-07 07:00:00,Cooling Tower A (Torre Enfriamiento),362.1,70.3
2026-03-07 07:00:00,Cooling Tower B (Torre Enfriamiento),971.0,113.9
2026-03-07 07:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,389.4
2026-03-07 07:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,351.9
2026-03-07 07:00:00,Industrial Washer A (Lavandería),446.9,33.3
2026-03-07 07:00:00,Industrial Washer B (Lavandería),579.3,19.6
2026-03-07 07:00:00,Tunnel Dishwasher (Cocina),149.5,18.2
2026-03-07 07:00:00,Pool Pump & Heater System,43.1,59.1
2026-03-07 07:00:00,Main Electric Boiler (Caldera),52.6,145.8
2026-03-07 08:00:00,Cooling Tower A (Torre Enfriamiento),534.1,78.7
2026-03-07 08:00:00,Cooling Tower B (Torre Enfriamiento),733.7,57.7
2026-03-07 08:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,266.2
2026-03-07 08:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,287.8
2026-03-07 08:00:00,Industrial Washer A (Lavandería),342.0,20.7
2026-03-07 08:00:00,Industrial Washer B (Lavandería),336.3,20.5
2026-03-07 08:00:00,Tunnel Dishwasher (Cocina),218.5,27.8
2026-03-07 08:00:00,Pool Pump & Heater System,24.2,35.2
2026-03-07 08:00:00,Main Electric Boiler (Caldera),57.9,232.1
2026-03-07 09:00:00,Cooling Tower A (Torre Enfriamiento),614.4,77.1
2026-03-07 09:00:00,Cooling Tower B (Torre Enfriamiento),988.3,97.5
2026-03-07 09:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,282.3
2026-03-07 09:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,304.9
2026-03-07 09:00:00,Industrial Washer A (Lavandería),292.3,25.4
2026-03-07 09:00:00,Industrial Washer B (Lavandería),467.2,19.3
2026-03-07 09:00:00,Tunnel Dishwasher (Cocina),188.7,33.0
2026-03-07 09:00:00,Pool Pump & Heater System,29.8,53.3
2026-03-07 09:00:00,Main Electric Boiler (Caldera),45.9,169.6
2026-03-07 10:00:00,Cooling Tower A (Torre Enfriamiento),833.6,114.2
2026-03-07 10:00:00,Cooling Tower B (Torre Enfriamiento),1130.8,105.0
2026-03-07 10:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,393.4
2026-03-07 10:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,403.0
2026-03-07 10:00:00,Industrial Washer A (Lavandería),450.8,31.8
2026-03-07 10:00:00,Industrial Washer B (Lavandería),559.2,32.3
2026-03-07 10:00:00,Tunnel Dishwasher (Cocina),320.7,46.2
2026-03-07 10:00:00,Pool Pump & Heater System,33.1,56.8
2026-03-07 10:00:00,Main Electric Boiler (Caldera),52.7,294.0
2026-03-07 11:00:00,Cooling Tower A (Torre Enfriamiento),1116.1,101.3
2026-03-07 11:00:00,Cooling Tower B (Torre Enfriamiento),1120.8,133.4
2026-03-07 11:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,397.6
2026-03-07 11:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,370.5
2026-03-07 11:00:00,Industrial Washer A (Lavandería),447.8,24.7
2026-03-07 11:00:00,Industrial Washer B (Lavandería),600.2,21.2
2026-03-07 11:00:00,Tunnel Dishwasher (Cocina),303.7,51.6
2026-03-07 11:00:00,Pool Pump & Heater System,44.1,70.0
2026-03-07 11:00:00,Main Electric Boiler (Caldera),68.3,262.5
